family,hypothesis,direction,threshold_band,horizon_label,symbol,decision_day,mfe_R,mae_R,trading_day
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AMZN,2025-06-27,2.500894774516823,0.3444881889763698,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AVGO,2025-06-05,3.9899653565882143,2.6918329152231877,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AVGO,2025-06-12,2.5619537890578297,2.0152440241031098,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AVGO,2025-06-13,2.468544038346318,2.1130417415618106,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AVGO,2025-06-24,1.3055649494607813,4.349378123473485,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AVGO,2025-06-25,0.9127605394699504,4.7646892388946505,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AVGO,2025-06-26,2.835343296833374,2.731947321692805,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AVGO,2025-06-30,4.24866027487149,1.1847909299697421,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,BKNG,2025-06-27,1.1237530898827222,1.944215564243257,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,BKNG,2025-06-30,1.7558528428093676,1.7177675585284224,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,CMCSA,2025-07-01,1.5037593984962383,1.35059871901979,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,COST,2025-06-23,2.9164823256299526,0.0,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,CSCO,2025-06-16,0.974718245507159,3.624733475479759,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,CSCO,2025-06-18,1.1580688825387218,4.015641449842084,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,CSCO,2025-06-20,0.20348179968348049,4.3258723340116125,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,CSCO,2025-06-23,0.6270286220123887,2.9507229271171433,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GILD,2025-06-27,0.6599764939878889,2.00705180363439,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GILD,2025-06-30,0.7982062780269064,1.4798206278026957,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GILD,2025-07-01,0.9314823107926612,1.8092252575011158,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GOOGL,2025-06-06,1.2346740002291745,3.7613154577747205,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GOOGL,2025-06-09,2.1818078647222374,2.766271349940419,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GOOGL,2025-06-27,4.010399380462441,0.24892134085628312,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,HON,2025-06-30,0.16598167651341025,3.454919085538142,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,HON,2025-07-01,0.675533923551384,1.4223975160491698,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,HON,2025-07-02,1.396648044692747,0.7754523472025286,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,HON,2025-07-03,2.593348041460263,0.6202389376847226,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,INTC,2025-06-10,7.71349862258953,0.22956841138658013,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,INTC,2025-06-18,4.514048825426072,4.882542607093499,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,INTC,2025-06-20,1.613668723303274,10.963455149501655,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,INTC,2025-06-24,1.9716437749224647,3.588834736375714,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,INTC,2025-06-25,3.885663242518986,4.421616793211248,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,INTC,2025-06-26,5.156456588805648,3.040987219039214,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,ISRG,2025-06-30,3.117512624866393,1.4965535036308018,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,KLAC,2025-06-05,0.18346562827617535,9.724302331386347,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,KLAC,2025-06-06,0.0911621947914368,8.30499913765491,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,KLAC,2025-06-09,0.3050802493699397,7.719856744926381,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,KLAC,2025-06-10,0.9409881167059723,5.750913210338928,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,KLAC,2025-06-11,1.055364400517276,5.6288102715684465,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,KLAC,2025-06-12,2.8114086146682165,6.499417927823055,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,KLAC,2025-06-13,4.6974885844748835,4.432648401826489,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,KLAC,2025-06-16,6.196629213483143,2.7898876404494426,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,KLAC,2025-06-17,6.846609611586571,0.7509400698497023,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,KLAC,2025-06-25,1.6903071968979544,2.7276677771958973,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,KLAC,2025-06-26,2.5082872928176845,2.543646408839777,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,LRCX,2025-06-05,0.719241443108233,6.371415356151701,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,LRCX,2025-06-06,0.08037662188541439,5.626363531978403,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,LRCX,2025-06-10,3.507140121464133,3.9722055041855833,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,LRCX,2025-06-11,2.660337785627549,4.884645104316147,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,LRCX,2025-06-12,1.0933273219116308,7.0953561767358,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,LRCX,2025-06-16,5.988857938718667,2.6033854724662446,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,LRCX,2025-06-17,5.888030888030882,4.429429429429439,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,LRCX,2025-06-18,5.695862439548627,4.642665233745306,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,LRCX,2025-06-25,1.8489664485301767,2.783837124753305,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,LRCX,2025-06-26,2.622764981707633,2.5403205029113245,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,MDLZ,2025-06-20,1.9000292312189375,0.5553931598947609,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,MDLZ,2025-06-23,2.5109489051094873,0.16058394160583858,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,META,2025-06-06,2.4983535206024747,1.4905220055550812,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,META,2025-06-17,2.793016027615051,2.636893593250939,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,META,2025-06-30,3.26717557251909,0.11873112807464292,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,MSFT,2025-06-13,0.5681698617453314,2.6388333578838874,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,MU,2025-06-05,0.08314066401553695,8.44354018311293,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,MU,2025-06-06,0.9487319832147475,6.969531107462142,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,MU,2025-06-09,0.39401808901226626,8.319781499059731,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,MU,2025-06-10,1.8332756831546215,6.805603597371155,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,MU,2025-06-11,0.4996055745464172,8.25663949513542,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,MU,2025-06-12,0.12302284710017626,9.103690685413005,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,MU,2025-06-13,0.4159239453357177,5.686359392241745,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,MU,2025-06-16,0.2590673575129553,7.053317733578471,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,MU,2025-06-17,0.539598206873644,6.342354308484145,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,MU,2025-06-18,2.4189607427919846,5.7582668187001085,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,MU,2025-06-20,3.1212096708983577,4.997169887604101,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,MU,2025-06-24,5.828390668248323,2.688809806247522,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,NFLX,2025-06-13,0.0,3.5175713578617285,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,NFLX,2025-06-20,1.859009309181971,7.537812241271373,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,NFLX,2025-06-23,0.3612401254416224,6.47850422770038,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,NFLX,2025-06-24,1.0125578937552433,4.220415902520918,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,NFLX,2025-06-27,4.573255386370292,0.6468897510750315,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,NFLX,2025-06-30,5.845781367926292,0.04067312793765056,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,NVDA,2025-06-18,2.351323478858706,7.744929529047793,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,NVDA,2025-06-25,2.875460811027399,1.7534861355986624,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,NVDA,2025-06-26,2.915918995129443,3.1658549089976913,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,NVDA,2025-06-27,4.368411085158757,1.6223723249794793,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,PANW,2025-06-16,1.0050507601394039,3.439567654932068,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,PANW,2025-06-17,3.0518375624474374,1.305831725775345,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,PANW,2025-06-20,1.7838745239526954,3.5978653036680712,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,PEP,2025-07-01,1.6931608133086817,1.2939001848428835,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,PEP,2025-07-02,2.7323603643147045,0.0987600131680159,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,PYPL,2025-06-23,2.0717948717948724,1.9350427350427435,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,PYPL,2025-06-24,3.4124629080118707,2.0973833288373247,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,PYPL,2025-07-01,1.05760276706133,2.913396301716107,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,PYPL,2025-07-02,3.363316386390299,0.847347151609967,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,QCOM,2025-06-09,1.1204302452141621,3.809462833728144,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,QCOM,2025-06-10,3.5062500000000085,1.3374999999999915,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,QCOM,2025-06-11,3.7276841840583392,0.3331657027910492,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,REGN,2025-06-09,1.3519230769230717,3.5000000000000084,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,REGN,2025-06-10,3.2466667934648217,2.3641516252353814,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,REGN,2025-06-11,2.7028594629081875,4.054289194362282,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,REGN,2025-06-13,5.418358141632845,1.1502029769959412,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,REGN,2025-07-02,2.7658603377453175,3.3984481971702434,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,SBUX,2025-06-06,0.0,7.667265379434214,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,SBUX,2025-06-11,4.113857203210825,0.4119138149556256,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,SBUX,2025-06-12,2.8205951616356293,1.2738171697709246,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,SBUX,2025-06-13,3.447542030219205,0.47882528197489127,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,SBUX,2025-07-01,2.4244332493702796,2.739294710327455,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,SBUX,2025-07-03,1.1062652909265038,4.127220508456542,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,STX,2025-06-05,2.5050411043896417,2.547696603071193,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,STX,2025-06-16,0.34495975469527684,5.435032579532391,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,STX,2025-06-17,0.4164437991900481,5.97539543057996,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,STX,2025-06-18,1.395929484754482,6.529469622455947,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,STX,2025-06-25,0.3897791251624022,9.751696261007666,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,STX,2025-06-26,0.9076140697838854,7.4692753213730665,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,STX,2025-06-27,0.29309859154929824,7.151408450704227,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,STX,2025-06-30,0.7031467557783284,5.928014480646071,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,STX,2025-07-01,2.4170224486985203,4.775513014736264,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,STX,2025-07-02,6.7697368421052575,0.10197368421052706,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,STX,2025-07-03,5.185333868593603,1.5656362906463288,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,TSLA,2025-06-10,6.308407721407309,0.33044752463404603,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,TSLA,2025-06-11,3.0421192708816833,3.0514034599077813,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,TSLA,2025-06-12,0.22292993630572885,6.047770700636946,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,TSLA,2025-06-23,11.10986326754078,0.025268832299175953,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,TSLA,2025-06-24,14.431214615070344,0.0992237203058352,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,TXN,2025-06-05,0.7024067761594947,5.025307302964564,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,TXN,2025-06-09,2.7577757775777507,1.6851685168516874,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,TXN,2025-07-02,1.576994434137294,2.4025974025974057,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,TXN,2025-07-03,1.3252731922808754,3.087654033945588,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,VRTX,2025-06-12,4.081117284086163,1.0342783108983589,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,VRTX,2025-06-13,4.289188833866513,0.1862483018537234,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,VRTX,2025-07-03,0.9152173913043433,5.339695652173907,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AAPL,2025-11-20,0.10152666014889893,5.429796194630367,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AAPL,2025-11-21,0.09219988936013276,4.52517056979533,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AAPL,2025-11-24,0.007265593780645116,4.406582627965269,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,ADI,2025-11-12,4.974127858454343,0.6989651143381788,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,ADI,2025-11-13,4.2444169264272595,1.219095606131769,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,ADI,2025-11-24,0.5680832610581102,18.87467476149176,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,ADI,2025-11-25,0.9593922543760101,9.167090887731515,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,ADI,2025-11-26,0.7270803677913329,7.548186050090411,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,ADI,2025-11-28,0.12960280551954526,7.9648547686208895,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AMAT,2025-10-31,5.2149191666313035,2.64777018712607,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AMAT,2025-11-05,7.1571072319201985,0.09975062344140029,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AMAT,2025-11-18,5.52194309263887,7.247139287123504,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AMAT,2025-11-19,9.520510559684253,6.0838896586471884,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AMAT,2025-11-25,0.0,10.838858460651469,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AMAT,2025-11-26,0.8877514295997115,9.075418882712848,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AMAT,2025-11-28,0.5243355747678523,9.506083893691951,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AMD,2025-11-12,12.785765322324538,3.0608526516354435,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AMD,2025-11-14,19.668788234567142,2.4820284660858127,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AMZN,2025-10-31,6.668492936250144,1.201424490275123,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AMZN,2025-11-03,4.748781851585584,2.0209281891524893,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AMZN,2025-11-04,4.278547060004012,1.0435480634156107,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AMZN,2025-11-05,4.28238882645689,1.039492695456736,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AVGO,2025-10-30,7.544683885279679,0.06074050599481364,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AVGO,2025-11-18,2.6136980672429146,13.91966657372214,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AVGO,2025-11-19,9.344262295081963,9.254098360655739,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AVGO,2025-11-20,3.8692761223218444,17.150265822601455,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AVGO,2025-11-24,3.4440663878860267,5.023246149450672,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AVGO,2025-11-25,3.8471516031960253,4.895195600290547,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AVGO,2025-11-26,7.175056348610076,1.2647132481843253,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,AVGO,2025-11-28,6.131287038444015,0.1418224180722287,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,BKNG,2025-11-11,5.932344213649853,3.5774085064292724,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,BKNG,2025-11-12,10.496703043565903,0.5084703465883339,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,BKNG,2025-11-13,10.046540001771074,0.9292257436069044,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,BKNG,2025-11-24,0.31745966726130614,6.015553475568918,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,CMCSA,2025-11-04,2.710076391415051,2.0731174972717374,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,CMCSA,2025-11-06,2.992383025027201,2.5752629669931117,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,CMCSA,2025-11-13,5.313837375178311,0.6776034236804611,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,COST,2025-11-03,2.6692812978858007,1.2933851973296402,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,COST,2025-11-04,3.37234042553192,0.5617021276595715,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,COST,2025-11-05,1.737418321865946,1.3674326020165288,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,COST,2025-11-14,5.211340317997434,0.31235764950868694,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,COST,2025-11-17,4.23186754183149,0.6925344349598326,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,CSCO,2025-10-30,2.791116611661174,2.9125412541254057,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,CSCO,2025-11-03,4.546684709066304,0.12178619756426141,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,CSCO,2025-11-12,2.7691025641025555,1.923076923076923,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,CSCO,2025-11-13,1.645338208409513,4.537738312875435,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,CSCO,2025-11-14,3.2933170700391754,2.7861590806959,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,CSCO,2025-11-17,2.8755641521599022,3.230174081237924,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GILD,2025-10-31,1.9028542814221223,3.572024703722251,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GILD,2025-11-03,4.888347543645969,0.7714169711733565,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GILD,2025-11-04,4.148936170212772,1.5548281505728245,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GILD,2025-11-06,5.456453305351525,3.059165388651228,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GILD,2025-11-12,1.0820413436692533,3.4399224806201474,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GILD,2025-11-13,2.0,2.959999999999991,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GILD,2025-11-14,1.5251936436956088,2.7709015411642457,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GILD,2025-11-17,0.9796049462020339,3.3402922755740985,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GILD,2025-11-18,2.0457943189865513,1.2668187898339642,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GILD,2025-11-19,3.203483399424631,0.0699790062980911,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GILD,2025-11-20,0.6781554172650459,2.321685016754425,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GOOGL,2025-10-30,2.454009392323713,1.814907665689786,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GOOGL,2025-10-31,2.475414193319753,2.188358288296274,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GOOGL,2025-11-03,0.5888302868289848,5.050213134889105,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GOOGL,2025-11-10,5.94489420103541,2.1333518640769906,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GOOGL,2025-11-17,3.3742597641665184,10.963305142142644,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GOOGL,2025-11-18,0.15675073150340973,14.542984533927825,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GOOGL,2025-11-19,5.1644272150859,8.029173100298959,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GOOGL,2025-11-20,0.908814999662775,10.888918864234155,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GOOGL,2025-11-21,0.49336290296659535,5.688940314338055,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GOOGL,2025-11-24,3.776708255418287,0.8031636062659038,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GOOGL,2025-11-25,2.1173755768990956,1.9240364226019755,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,GOOGL,2025-11-26,2.9436319223277074,1.0636653164713514,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,HON,2025-11-12,6.159078496598978,0.8068119755722158,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,INTC,2025-11-07,11.071153352170569,1.5283842794759797,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,INTC,2025-11-28,0.6522829904666282,10.43652784746614,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,INTU,2025-11-03,6.317750927993615,0.0,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,INTU,2025-11-04,3.5594123468067282,0.8738677019106355,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,INTU,2025-11-14,3.642991373650009,2.9833737103870894,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,INTU,2025-11-18,1.5742082703752869,5.194424743285322,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,INTU,2025-11-21,6.846515123050903,0.8468908510238573,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,ISRG,2025-11-04,0.3438661710037217,7.661710037174727,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,ISRG,2025-11-05,1.6936456316000987,6.052910439580515,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,ISRG,2025-11-06,0.276121051468964,6.853324497459689,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,ISRG,2025-11-07,1.9785714285714358,3.6553571428571474,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,ISRG,2025-11-10,5.382047090738347,0.9407713977672039,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,ISRG,2025-11-11,6.14843328166094,1.1042795185759378,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,ISRG,2025-11-19,3.329923093205378,2.7331369505397727,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,ISRG,2025-11-20,0.566617981911031,5.669754066386668,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,ISRG,2025-11-21,0.5222581447401241,3.4594628201939788,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,KLAC,2025-11-19,9.764638540018183,1.138927236607291,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,LRCX,2025-10-30,4.546293448169803,2.688403568132867,
FAMILY_B_MULTIDAY,REVERSAL,SHORT,loose,5D,LRCX,2025-10-31,4.247140446277902,4.331520720044989,
